1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
1.1520005500642583e-06,2.7900023269467056e-07,1.6699959815014154e-07,1.5300065570045263e-07,1.5499972505494952e-07,1.5600016922689974e-07,1.7699949239613488e-07,1.5400019037770107e-07,1.479993443354033e-07,1.6800004232209176e-07,1.6300054994644597e-07,1.6500052879564464e-07,1.5400019037770107e-07,1.4099987311055884e-07,1.5099976735655218e-07,1.5600016922689974e-07,1.4599936548620462e-07,1.520002115285024e-07,1.6099966160254553e-07,1.580001480760984e-07,1.6200010577449575e-07,1.5300065570045263e-07,1.460002749809064e-07,1.5299974620575085e-07,1.5499972505494952e-07,1.6200010577449575e-07,1.4999932318460196e-07,1.479993443354033e-07,1.5400019037770107e-07,1.6000012692529708e-07,1.5299974620575085e-07,1.4699980965815485e-07,1.5899968275334686e-07,1.580001480760984e-07,1.660000634728931e-07,1.6000012692529708e-07,1.4899978850735351e-07,1.6400008462369442e-07,1.5899968275334686e-07,1.6400008462369442e-07,1.569997039041482e-07,1.7699949239613488e-07,1.5099976735655218e-07,1.6500052879564464e-07,1.5799923858139664e-07,1.5499972505494952e-07,1.479993443354033e-07,1.5600016922689974e-07,1.6200010577449575e-07,1.580001480760984e-07,1.5499972505494952e-07,1.5499972505494952e-07,1.6400008462369442e-07,1.6200010577449575e-07,1.6499961930094287e-07,1.5899968275334686e-07,1.5400019037770107e-07,1.5599925973219797e-07,1.520002115285024e-07,1.580001480760984e-07,1.5599925973219797e-07,1.4999932318460196e-07,1.7300044419243932e-07,1.569997039041482e-07,1.6400008462369442e-07,1.6000012692529708e-07,1.610005710972473e-07,1.550006345496513e-07,1.5899968275334686e-07,1.5600016922689974e-07,1.6200010577449575e-07,1.490006980020553e-07,1.610005710972473e-07,1.5900059224804863e-07,1.6000012692529708e-07,1.5900059224804863e-07,1.6000012692529708e-07,1.7399997886968777e-07,1.550006345496513e-07,1.5199930203380063e-07,1.5799923858139664e-07,1.4999932318460196e-07,1.569997039041482e-07,1.4700071915285662e-07,1.5899968275334686e-07,1.5600016922689974e-07,1.5899968275334686e-07,1.7800084606278688e-07,1.5099976735655218e-07,1.6200010577449575e-07,1.5899968275334686e-07,1.4899978850735351e-07,1.4199940778780729e-07,1.5600016922689974e-07,1.6099966160254553e-07,1.629996404517442e-07,1.5899968275334686e-07,1.4800025383010507e-07,1.5700061339884996e-07,1.6200010577449575e-07,1.75000423041638e-07,1.6400008462369442e-07,1.490006980020553e-07,1.8300033843843266e-07,1.6500052879564464e-07,1.6099966160254553e-07,1.6400008462369442e-07,1.460002749809064e-07,1.5000023267930374e-07,2.1399955585366115e-07,1.6499961930094287e-07,1.6200010577449575e-07,1.5799923858139664e-07,1.580001480760984e-07,1.5000023267930374e-07,1.580001480760984e-07,1.5600016922689974e-07,1.629996404517442e-07,1.580001480760984e-07,1.5600016922689974e-07,1.610005710972473e-07,1.7599995771888644e-07,1.720000000204891e-07,1.660000634728931e-07,1.7899947124533355e-07,1.839998731156811e-07,1.75000423041638e-07,1.689995769993402e-07,1.7700040189083666e-07,1.81000359589234e-07,1.7000002117129043e-07,1.7599995771888644e-07,1.7100046534324065e-07,1.720000000204891e-07,1.7399997886968777e-07,1.8900027498602867e-07,1.7599995771888644e-07,1.6800004232209176e-07,1.7399997886968777e-07,1.8199989426648244e-07,1.8999980966327712e-07,1.7700040189083666e-07,1.720000000204891e-07,1.81000359589234e-07,1.829994289437309e-07,1.7000002117129043e-07,1.7599995771888644e-07,1.8099945009453222e-07,1.9500021153362468e-07,1.9100025383522734e-07,1.7399997886968777e-07,1.7499951354693621e-07,1.8500031728763133e-07,1.8699938664212823e-07,1.7399997886968777e-07,1.720000000204891e-07,1.829994289437309e-07,1.8599985196487978e-07,1.6699959815014154e-07,1.7599995771888644e-07,1.75000423041638e-07,1.75000423041638e-07,1.7899947124533355e-07,1.7399997886968777e-07,1.7999991541728377e-07,1.93000232684426e-07,1.7499951354693621e-07,1.7399997886968777e-07,1.829994289437309e-07,1.720000000204891e-07,1.720000000204891e-07,1.839998731156811e-07,1.81000359589234e-07,1.779999365680851e-07,1.720000000204891e-07,1.7900038074003533e-07,1.779999365680851e-07,1.7299953469773754e-07,1.7699949239613488e-07,1.8699938664212823e-07,1.8300033843843266e-07,1.7499951354693621e-07,1.7599995771888644e-07,1.8600076145958155e-07,1.8300033843843266e-07,1.6699959815014154e-07,1.8499940779292956e-07,1.829994289437309e-07,1.7999991541728377e-07,1.6400008462369442e-07,1.8099945009453222e-07,1.7399997886968777e-07,1.7499951354693621e-07,1.7700040189083666e-07,1.7900038074003533e-07,1.779999365680851e-07,1.7700040189083666e-07,1.8499940779292956e-07,1.81000359589234e-07,1.8599985196487978e-07
